原片材质,原片序号,原片id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
YW10-0218S,107,218,1732.0,1089.0,396.5,396.5
YW10-0218S,108,248,700.0,360.0,655.0,132.5
YW10-0218S,108,373,1355.0,360.0,841.0,88.0
YW10-0218S,108,291,2196.0,360.0,558.0,558.0
YW10-0218S,108,584,700.0,918.0,420.0,420.0
YW10-0218S,108,300,1120.0,918.0,846.0,564.0
YW10-0218S,108,39,1966.0,918.0,713.0,132.5
YW10-0218S,109,593,1400.0,360.0,1198.0,370.0
YW10-0218S,109,449,2598.0,360.0,847.0,575.0
YW10-0218S,109,278,1400.0,935.0,690.0,132.5
YW10-0218S,109,238,2090.0,935.0,388.0,238.0
YW10-0218S,109,653,2478.0,935.0,527.0,527.0
YW10-0218S,109,598,3005.0,935.0,579.0,579.0
YW10-0218S,109,713,1400.0,1514.0,2198.0,58.0
YW10-0218S,110,430,2100.0,360.0,798.0,38.0
YW10-0218S,110,188,2898.0,360.0,706.5,350.5
YW10-0218S,110,424,2100.0,710.5,1619.5,276.5
YW10-0218S,110,17,2100.0,987.0,1320.5,400.0
YW10-0218S,111,231,0.0,720.0,1273.0,248.0
YW10-0218S,111,536,1273.0,720.0,328.0,328.0
YW10-0218S,111,383,0.0,1048.0,2034.0,384.0
YW10-0218S,112,564,700.0,720.0,826.0,413.0
YW10-0218S,112,614,1526.0,720.0,662.5,662.5
YW10-0218S,112,18,2188.5,720.0,508.0,289.0
YW10-0218S,112,297,700.0,1382.5,962.0,277.0
YW10-0218S,113,447,1400.0,720.0,1797.0,328.0
YW10-0218S,113,558,3197.0,720.0,488.0,158.0
YW10-0218S,113,287,1400.0,1048.0,2201.0,484.0
YW10-0218S,114,491,2100.0,720.0,984.0,577.0
YW10-0218S,114,600,3084.0,720.0,538.0,538.0
YW10-0218S,114,370,3622.0,720.0,740.0,708.0
YW10-0218S,114,66,2100.0,1428.0,1755.0,337.0
YW10-0218S,115,65,0.0,1080.0,880.0,328.0
YW10-0218S,115,660,880.0,1080.0,1362.0,565.0
YW10-0218S,115,193,0.0,1645.0,388.0,158.0
YW10-0218S,115,421,388.0,1645.0,841.0,555.0
YW10-0218S,115,108,1229.0,1645.0,898.0,367.0
YW10-0218S,115,723,0.0,2200.0,2416.0,38.0
YW10-0218S,116,477,700.0,1080.0,338.0,158.0
YW10-0218S,116,747,1038.0,1080.0,1462.0,58.0
YW10-0218S,116,301,700.0,1238.0,651.0,610.0
YW10-0218S,116,206,1351.0,1238.0,560.0,560.0
YW10-0218S,116,529,1911.0,1238.0,288.0,158.0
YW10-0218S,116,257,2199.0,1238.0,638.0,38.0
YW10-0218S,116,418,700.0,1848.0,1934.0,421.0
YW10-0218S,117,56,1400.0,1080.0,882.0,447.0
YW10-0218S,117,451,2282.0,1080.0,771.0,549.0
YW10-0218S,117,400,3053.0,1080.0,728.0,728.0
YW10-0218S,117,413,1400.0,1808.0,438.0,98.0
YW10-0218S,117,140,1838.0,1808.0,723.0,428.0
YW10-0218S,117,465,2561.0,1808.0,594.0,366.0
YW10-0218S,117,313,3155.0,1808.0,331.0,296.0
YW10-0218S,118,472,2100.0,1080.0,548.0,58.0
YW10-0218S,118,138,2648.0,1080.0,844.0,395.0
YW10-0218S,118,87,3492.0,1080.0,197.5,197.5
YW10-0218S,118,195,3689.5,1080.0,783.0,577.0
YW10-0218S,119,330,0.0,1440.0,1378.0,598.0
YW10-0218S,119,382,1378.0,1440.0,821.0,821.0
YW10-0218S,119,366,0.0,2261.0,1498.0,128.0
YW10-0218S,119,100,1498.0,2261.0,674.0,317.0
YW10-0218S,120,169,0.0,0.0,840.0,548.0
YW10-0218S,120,495,840.0,0.0,466.0,466.0
YW10-0218S,120,331,1306.0,0.0,696.5,453.8
YW10-0218S,120,461,0.0,548.0,588.0,572.0
YW10-0218S,120,577,588.0,548.0,401.5,377.0
YW10-0218S,120,733,989.5,548.0,578.0,578.0
YW10-0218S,120,45,1567.5,548.0,438.0,158.0
YW10-0218S,121,444,700.0,0.0,579.0,579.0
YW10-0218S,121,390,1279.0,0.0,898.0,787.0
YW10-0218S,121,340,2177.0,0.0,288.0,158.0
YW10-0218S,121,680,2465.0,0.0,327.0,327.0
YW10-0218S,122,696,1400.0,0.0,880.0,348.0
YW10-0218S,122,186,2280.0,0.0,888.5,347.0
YW10-0218S,122,743,3168.5,0.0,536.0,536.0
YW10-0218S,123,633,2100.0,0.0,388.0,158.0
YW10-0218S,123,239,2488.0,0.0,816.0,816.0
YW10-0218S,123,233,3304.0,0.0,651.0,239.0
YW10-0218S,124,668,0.0,360.0,604.0,160.0
YW10-0218S,124,74,604.0,360.0,840.0,555.0
YW10-0218S,124,683,1444.0,360.0,978.0,118.0
YW10-0218S,124,23,0.0,915.0,338.0,198.0
YW10-0218S,124,327,338.0,915.0,743.0,98.0
YW10-0218S,124,538,1081.0,915.0,402.0,249.0
YW10-0218S,124,163,1483.0,915.0,414.0,151.5
YW10-0218S,125,334,700.0,360.0,588.0,572.0
YW10-0218S,125,271,1288.0,360.0,933.0,469.0
YW10-0218S,125,53,2221.0,360.0,270.0,258.0
YW10-0218S,125,129,700.0,932.0,1458.0,369.0
YW10-0218S,126,102,1400.0,360.0,1998.0,530.0
YW10-0218S,126,684,1400.0,890.0,528.0,528.0
YW10-0218S,126,440,1928.0,890.0,1437.0,58.0
YW10-0218S,126,521,3365.0,890.0,397.0,397.0
YW10-0218S,127,720,2100.0,360.0,801.5,755.0
YW10-0218S,127,484,2901.5,360.0,502.0,477.0
YW10-0218S,127,492,3403.5,360.0,796.0,577.0
YW10-0218S,127,230,2100.0,1115.0,812.0,58.0
YW10-0218S,127,667,2912.0,1115.0,517.5,380.0
YW10-0218S,127,670,3429.5,1115.0,706.0,279.0
YW10-0218S,128,629,0.0,720.0,495.0,459.5
YW10-0218S,128,363,495.0,720.0,1618.0,398.0
YW10-0218S,129,621,700.0,720.0,795.0,795.0
YW10-0218S,129,264,700.0,1515.0,2109.0,372.5
YW10-0218S,130,348,1400.0,720.0,973.0,328.0
YW10-0218S,130,438,2373.0,720.0,766.0,38.0
YW10-0218S,130,599,1400.0,1048.0,1932.0,386.5
YW10-0218S,131,242,2100.0,720.0,546.0,546.0
YW10-0218S,131,575,2646.0,720.0,1878.0,58.0
YW10-0218S,131,555,2100.0,1266.0,738.0,374.0
YW10-0218S,131,462,2838.0,1266.0,811.0,328.5
YW10-0218S,131,469,3649.0,1266.0,318.5,52.5
YW10-0218S,131,241,3967.5,1266.0,518.0,518.0
YW10-0218S,132,460,0.0,1080.0,1901.0,821.0
YW10-0218S,132,356,0.0,1901.0,2418.0,58.0
YW10-0218S,132,130,0.0,1959.0,847.0,58.0
YW10-0218S,133,574,700.0,1080.0,2301.0,707.0
YW10-0218S,133,0,700.0,1787.0,2001.0,58.0
YW10-0218S,133,136,2701.0,1787.0,439.0,439.0
YW10-0218S,134,245,1400.0,1080.0,803.0,193.5
YW10-0218S,134,422,2203.0,1080.0,666.0,58.0
YW10-0218S,134,762,2869.0,1080.0,704.0,329.0
YW10-0218S,134,774,1400.0,1409.0,888.5,888.5
YW10-0218S,134,335,2288.5,1409.0,761.0,308.0
YW10-0218S,135,29,2100.0,1080.0,907.5,907.5
YW10-0218S,135,107,3007.5,1080.0,793.0,446.5
YW10-0218S,136,274,0.0,1440.0,877.0,343.0
YW10-0218S,136,601,877.0,1440.0,524.5,359.0
YW10-0218S,136,595,1401.5,1440.0,658.0,444.0
YW10-0218S,136,70,0.0,1884.0,560.0,560.0
YW10-0218S,136,726,560.0,1884.0,1678.0,58.0
YW10-0218S,137,681,0.0,0.0,2098.0,580.0
YW10-0218S,137,157,0.0,580.0,575.0,575.0
YW10-0218S,137,379,575.0,580.0,438.0,238.0
YW10-0218S,137,298,1013.0,580.0,460.0,373.0
YW10-0218S,137,35,1473.0,580.0,507.0,415.0
YW10-0218S,137,751,1980.0,580.0,382.0,58.0
YW10-0218S,138,649,700.0,0.0,918.0,58.0
YW10-0218S,138,303,1618.0,0.0,765.0,308.0
YW10-0218S,138,190,2383.0,0.0,568.0,92.5
YW10-0218S,138,501,700.0,308.0,421.0,58.0
YW10-0218S,138,662,1121.0,308.0,841.0,83.0
YW10-0218S,138,641,700.0,391.0,1551.0,443.0
YW10-0218S,138,1,700.0,834.0,1339.0,352.5
YW10-0218S,138,211,2039.0,834.0,407.0,277.5
YW10-0218S,138,309,2446.0,834.0,314.0,38.0
YW10-0218S,138,288,2760.0,834.0,288.0,118.0
YW10-0218S,139,240,1400.0,0.0,393.5,393.5
YW10-0218S,139,386,1793.5,0.0,691.0,477.0
YW10-0218S,139,582,2484.5,0.0,383.0,92.5
YW10-0218S,140,269,2100.0,0.0,2251.0,912.0
YW10-0218S,141,479,0.0,360.0,2338.0,588.0
YW10-0218S,141,171,0.0,948.0,463.3,463.3
YW10-0218S,141,636,463.3,948.0,1326.0,459.5
YW10-0218S,142,494,700.0,360.0,1797.0,1007.0
YW10-0218S,142,354,2497.0,360.0,444.0,443.0
YW10-0218S,143,187,1400.0,360.0,921.0,402.0
YW10-0218S,143,212,1400.0,762.0,2353.0,328.0
YW10-0218S,143,20,1400.0,1090.0,1625.0,377.0
YW10-0218S,143,235,1400.0,1467.0,2418.0,58.0
YW10-0218S,144,79,2100.0,360.0,578.0,578.0
YW10-0218S,144,615,2100.0,938.0,2198.0,580.0
YW10-0218S,145,493,0.0,720.0,2098.0,580.0
YW10-0218S,145,528,0.0,1300.0,489.0,489.0
YW10-0218S,145,98,489.0,1300.0,1462.0,58.0
YW10-0218S,145,361,0.0,1789.0,2292.0,58.0
YW10-0218S,146,329,700.0,720.0,474.5,415.0
YW10-0218S,146,543,1174.5,720.0,489.0,489.0
YW10-0218S,146,502,1663.5,720.0,489.0,489.0
YW10-0218S,146,272,2152.5,720.0,461.0,373.0
YW10-0218S,146,229,700.0,1209.0,971.0,297.0
YW10-0218S,146,466,1671.0,1209.0,541.0,92.5
YW10-0218S,146,33,2212.0,1209.0,470.0,264.0
YW10-0218S,146,756,700.0,1506.0,910.0,367.5
YW10-0218S,147,427,1400.0,720.0,2251.0,762.0
YW10-0218S,148,120,2100.0,720.0,560.0,560.0
YW10-0218S,148,405,2660.0,720.0,488.0,198.0
YW10-0218S,148,464,3148.0,720.0,776.0,489.0
YW10-0218S,148,153,3924.0,720.0,399.0,58.0
YW10-0218S,149,613,0.0,1080.0,662.5,662.5
YW10-0218S,149,302,662.5,1080.0,758.0,308.0
YW10-0218S,149,572,1420.5,1080.0,438.0,238.0
YW10-0218S,150,754,700.0,1080.0,847.0,575.0
YW10-0218S,150,49,1547.0,1080.0,1159.0,548.0
YW10-0218S,150,556,700.0,1655.0,488.0,68.0
YW10-0218S,150,739,1188.0,1655.0,801.0,58.0
YW10-0218S,150,626,1989.0,1655.0,719.0,308.0
YW10-0218S,151,727,1400.0,1080.0,1931.0,771.0
YW10-0218S,151,426,3331.0,1080.0,460.0,58.0
YW10-0218S,152,155,2100.0,1080.0,558.0,558.0
YW10-0218S,152,682,2658.0,1080.0,701.5,167.0
YW10-0218S,152,710,3359.5,1080.0,361.0,327.0
YW10-0218S,152,703,3720.5,1080.0,360.5,347.0
YW10-0218S,152,137,4081.0,1080.0,393.5,393.5
YW10-0218S,152,10,2100.0,1638.0,1568.0,368.0
YW10-0218S,153,604,0.0,1440.0,2196.0,579.0
YW10-0218S,153,722,0.0,2019.0,415.0,389.5
YW10-0218S,153,432,415.0,2019.0,328.0,328.0
YW10-0218S,153,6,743.0,2019.0,769.0,358.0
YW10-0218S,153,207,1512.0,2019.0,488.0,485.0
YW10-0218S,154,474,0.0,0.0,498.5,290.0
YW10-0218S,154,5,498.5,0.0,568.0,568.0
YW10-0218S,154,719,1066.5,0.0,594.0,439.0
YW10-0218S,154,83,1660.5,0.0,288.0,158.0
YW10-0218S,154,280,0.0,568.0,1382.0,579.0
YW10-0218S,154,143,1382.0,568.0,439.0,439.0
YW10-0218S,155,101,700.0,0.0,1998.0,530.0
YW10-0218S,156,594,1400.0,0.0,760.0,760.0
YW10-0218S,156,523,2160.0,0.0,1218.0,58.0
YW10-0218S,156,276,1400.0,760.0,517.0,367.0
YW10-0218S,156,406,1917.0,760.0,598.0,330.0
YW10-0218S,156,197,2515.0,760.0,581.5,92.5
YW10-0218S,156,590,3096.5,760.0,680.0,378.0
YW10-0218S,157,711,2100.0,0.0,462.0,379.0
YW10-0218S,157,281,2562.0,0.0,420.0,316.5
YW10-0218S,157,252,2100.0,379.0,2301.0,632.0
YW10-0218S,158,132,0.0,360.0,1625.0,377.0
YW10-0218S,158,125,1625.0,360.0,747.0,747.0
YW10-0218S,158,532,0.0,1107.0,488.0,118.0
YW10-0218S,158,554,488.0,1107.0,758.0,98.0
YW10-0218S,158,452,0.0,1225.0,2328.5,153.5
YW10-0218S,158,425,0.0,1378.5,1970.0,58.0
YW10-0218S,159,221,700.0,360.0,801.0,579.0
YW10-0218S,159,497,700.0,939.0,2108.0,58.0
YW10-0218S,159,145,700.0,997.0,416.0,416.0
YW10-0218S,159,156,1116.0,997.0,361.0,327.0
YW10-0218S,160,314,1400.0,360.0,2101.0,904.0
YW10-0218S,160,30,1400.0,1264.0,1517.5,258.0
YW10-0218S,161,650,2100.0,360.0,1536.0,278.0
YW10-0218S,161,369,3636.0,360.0,524.5,383.8
YW10-0218S,161,414,2100.0,743.8,821.0,579.0
YW10-0218S,161,64,2921.0,743.8,544.0,544.0
YW10-0218S,161,196,3465.0,743.8,560.5,360.3
YW10-0218S,162,77,0.0,720.0,2273.0,576.0
YW10-0218S,162,208,0.0,1296.0,1012.0,579.0
YW10-0218S,162,378,1012.0,1296.0,488.0,158.0
YW10-0218S,163,639,700.0,720.0,1934.0,412.5
YW10-0218S,163,609,2634.0,720.0,503.5,327.0
YW10-0218S,163,688,700.0,1132.5,802.0,318.0
YW10-0218S,163,542,700.0,1450.5,2418.0,58.0
YW10-0218S,164,398,1400.0,720.0,1001.0,299.0
YW10-0218S,164,672,2401.0,720.0,691.0,477.0
YW10-0218S,164,647,3092.0,720.0,557.0,557.0
YW10-0218S,164,21,1400.0,1277.0,753.0,172.5
YW10-0218S,164,104,2153.0,1277.0,643.0,277.0
YW10-0218S,164,589,2796.0,1277.0,378.0,378.0
YW10-0218S,165,321,2100.0,720.0,811.0,761.0
YW10-0218S,165,518,2911.0,720.0,461.0,373.0
YW10-0218S,165,67,3372.0,720.0,338.0,158.0
YW10-0218S,165,387,3710.0,720.0,811.0,622.5
YW10-0218S,165,512,2100.0,1481.0,434.5,407.5
YW10-0218S,166,741,0.0,1080.0,2251.0,956.0
YW10-0218S,166,50,0.0,2036.0,2048.0,118.0
YW10-0218S,167,442,700.0,1080.0,898.0,898.0
YW10-0218S,167,499,1598.0,1080.0,747.0,747.0
YW10-0218S,168,645,1400.0,1080.0,1120.5,882.0
YW10-0218S,168,123,2520.5,1080.0,388.0,158.0
YW10-0218S,168,610,2908.5,1080.0,831.0,508.5
YW10-0218S,169,352,2100.0,1080.0,568.0,568.0
YW10-0218S,169,222,2668.0,1080.0,508.0,508.0
YW10-0218S,169,475,3176.0,1080.0,508.0,508.0
YW10-0218S,169,165,2100.0,1648.0,1642.0,579.0
YW10-0218S,170,119,0.0,1440.0,1625.0,58.0
YW10-0218S,170,771,1625.0,1440.0,794.0,248.0
YW10-0218S,170,580,0.0,1688.0,460.0,460.0
YW10-0218S,170,311,460.0,1688.0,508.0,508.0
YW10-0218S,170,559,968.0,1688.0,702.0,702.0
YW10-0218S,171,656,0.0,0.0,2196.0,579.0
YW10-0218S,172,404,700.0,0.0,484.0,389.0
YW10-0218S,172,531,1184.0,0.0,1013.0,984.0
YW10-0218S,172,619,2197.0,0.0,862.0,307.5
YW10-0218S,173,482,1400.0,0.0,779.0,168.0
YW10-0218S,173,690,2179.0,0.0,878.0,878.0
YW10-0218S,173,228,3057.0,0.0,556.0,556.0
YW10-0218S,174,191,2100.0,0.0,769.0,358.0
YW10-0218S,174,205,2869.0,0.0,743.0,198.5
YW10-0218S,174,627,3612.0,0.0,288.0,158.0
YW10-0218S,174,391,2100.0,358.0,1658.0,398.0
YW10-0218S,174,105,3758.0,358.0,517.0,367.0
YW10-0218S,175,112,0.0,360.0,660.0,660.0
